date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,precip_rate,precip_total,cond,fog,rain,snow,hail,thunder,tornado
2017-02-24T21:00:00Z,9,0,54,11.1,NA,East,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-24T21:30:00Z,9,2,62,11.1,NA,East,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-24T22:00:00Z,11,2,54,7.4,NA,Variable,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-24T22:30:00Z,10,3,62,5.6,NA,Variable,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-24T23:00:00Z,11,3,58,11.1,NA,East,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-24T23:30:00Z,11,3,58,14.8,NA,ENE,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-25T00:00:00Z,12,4,45,7.2,NA,ESE,10,1010,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-25T00:00:00Z,12,4,58,11.1,NA,Variable,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-25T00:30:00Z,11,3,58,13,NA,Variable,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-25T01:00:00Z,11,3,58,14.8,NA,NNW,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-25T01:30:00Z,13,4,54,13,NA,East,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-25T02:00:00Z,13,4,54,9.3,NA,Variable,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-25T02:30:00Z,12,5,62,20.4,NA,East,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-25T03:00:00Z,12,4,47,7.2,NA,South,10,1010,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T03:00:00Z,13,4,54,9.3,NA,Variable,NA,1010,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-25T03:30:00Z,16,4,45,9.3,NA,SSW,10,1011,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-25T04:00:00Z,12,3,54,3.7,NA,Variable,10,1011,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-25T04:30:00Z,13,5,58,3.7,NA,Variable,10,1012,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-25T05:00:00Z,11,7,76,14.8,NA,NW,10,1013,NA,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-25T05:30:00Z,8,7,93,22.2,NA,WNW,10,1013,4.6,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-25T06:00:00Z,10,6,72,7.2,NA,NW,12,1014,NA,NA,NA,NA,NA,Light Rain Showers,0,1,0,0,0,0
2017-02-25T06:00:00Z,8,8,100,24.1,NA,NW,10,1014,4.5,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-25T06:30:00Z,6,6,100,31.5,NA,WNW,10,1015,1.3,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-25T07:00:00Z,5,4,93,33.3,NA,WNW,10,1015,-0.2,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T07:30:00Z,6,4,87,27.8,NA,West,10,1016,1.6,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T08:00:00Z,5,3,87,29.6,NA,West,10,1017,0.1,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T08:30:00Z,5,2,81,29.6,NA,West,10,1018,0.1,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T09:00:00Z,4,-0,67,21.6,NA,NW,20,1020,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-25T09:00:00Z,5,2,81,31.5,NA,West,10,1018,-0,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T09:30:00Z,5,2,81,25.9,NA,West,10,1019,0.4,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T10:00:00Z,5,2,81,33.3,NA,West,10,1019,-0.2,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T10:30:00Z,5,2,81,33.3,NA,West,10,1019,-0.2,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T11:00:00Z,5,1,76,29.6,48.2,West,10,1020,0.1,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T11:30:00Z,5,1,76,31.5,NA,West,10,1020,-0,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T12:00:00Z,4,-1,63,25.2,NA,NW,20,1021,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-25T12:00:00Z,5,1,76,27.8,NA,West,10,1020,0.3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T12:30:00Z,5,1,76,27.8,NA,West,10,1020,0.3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T13:00:00Z,5,2,81,27.8,NA,West,10,1021,0.3,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-25T13:30:00Z,5,3,87,25.9,NA,West,10,1021,0.4,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T14:00:00Z,5,3,87,22.2,NA,West,10,1021,0.8,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T14:30:00Z,5,3,87,20.4,NA,West,10,1021,1,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T15:00:00Z,4,0,71,14.4,NA,WNW,15,1023,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-25T15:00:00Z,5,3,87,18.5,NA,West,10,1021,1.3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T15:30:00Z,5,3,87,14.8,NA,West,10,1022,1.8,NA,NA,NA,NA,Drizzle,0,0,0,0,0,0
2017-02-25T16:00:00Z,4,3,93,18.5,NA,West,10,1022,0,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-25T16:30:00Z,4,3,93,16.7,NA,West,8,1022,0.3,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-25T17:00:00Z,3,3,100,16.7,NA,West,10,1023,-1,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-25T17:30:00Z,3,2,93,14.8,NA,West,10,1023,-0.7,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T18:00:00Z,3,0,76,7.2,NA,WNW,15,1025,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-25T18:00:00Z,3,1,87,14.8,NA,West,10,1023,-0.7,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-25T18:30:00Z,4,2,87,14.8,NA,West,10,1023,0.6,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T19:00:00Z,4,3,93,13,NA,West,10,1024,0.9,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T19:30:00Z,4,2,87,11.1,NA,West,10,1024,1.2,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T20:00:00Z,4,2,87,13,NA,West,10,1024,0.9,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-25T20:30:00Z,6,3,81,11.1,NA,West,10,1025,3.7,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-25T21:00:00Z,4,-1,63,3.6,NA,West,15,1026,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-25T21:00:00Z,5,3,87,13,NA,West,10,1025,2.1,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-25T21:30:00Z,4,1,81,9.3,NA,West,10,1025,1.7,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-25T22:00:00Z,4,1,81,11.1,NA,West,10,1025,1.2,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T22:30:00Z,5,3,87,11.1,NA,West,10,1026,2.5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-25T23:00:00Z,5,2,81,7.4,NA,West,10,1025,3.3,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-25T23:30:00Z,4,3,93,9.3,NA,West,10,1025,1.7,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-26T00:00:00Z,3,0,75,7.2,NA,WSW,15,1027,NA,NA,NA,NA,NA,Light Rain Showers,0,1,0,0,0,0
2017-02-26T00:00:00Z,5,3,87,5.6,NA,WNW,10,1025,3.9,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-02-26T00:30:00Z,3,2,93,0,NA,North,10,1025,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-26T01:00:00Z,2,2,100,5.6,NA,East,10,1025,0.5,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-26T01:30:00Z,2,1,93,1.9,NA,ENE,10,1025,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-26T02:00:00Z,2,1,93,5.6,NA,East,10,1025,0.5,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-26T02:30:00Z,3,2,93,7.4,NA,ESE,7,1025,1,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-26T03:00:00Z,2,0,81,7.2,NA,SE,12,1027,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-26T03:00:00Z,3,3,100,9.3,NA,East,6,1024,0.5,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-26T03:30:00Z,1,1,100,5.6,NA,NE,8,1025,-0.7,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T04:00:00Z,1,0,93,7.4,NA,ENE,10,1025,-1.4,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T04:30:00Z,4,3,93,5.6,NA,ENE,10,1025,2.8,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T05:00:00Z,3,2,93,9.3,NA,East,8,1025,0.5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T05:30:00Z,4,4,100,13,NA,East,7,1024,0.9,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T06:00:00Z,3,1,86,7.2,NA,East,9,1027,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T06:00:00Z,4,4,100,20.4,NA,East,8,1025,-0.2,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T06:30:00Z,5,5,100,22.2,NA,East,10,1025,0.8,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T07:00:00Z,5,5,100,27.8,NA,East,10,1025,0.3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T07:30:00Z,6,6,100,27.8,NA,East,10,1025,1.6,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T08:00:00Z,6,5,93,29.6,NA,East,10,1025,1.4,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T08:30:00Z,5,4,93,27.8,NA,East,10,1025,0.3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T09:00:00Z,4,2,78,10.8,NA,East,9,1026,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-26T09:00:00Z,6,5,93,25.9,NA,East,10,1025,1.7,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T09:30:00Z,6,4,87,27.8,NA,East,10,1024,1.6,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T10:00:00Z,6,3,81,25.9,NA,East,10,1024,1.7,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T10:30:00Z,7,4,81,27.8,NA,East,10,1024,2.9,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T11:00:00Z,8,4,76,25.9,NA,East,10,1024,4.3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T11:30:00Z,8,4,76,25.9,NA,East,10,1023,4.3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T12:00:00Z,7,3,65,7.2,NA,ENE,10,1024,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-26T12:00:00Z,8,4,76,22.2,NA,East,10,1023,4.6,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T12:30:00Z,8,4,76,18.5,NA,East,10,1023,5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T13:00:00Z,9,6,82,14.8,NA,East,10,1022,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T13:30:00Z,8,5,81,9.3,NA,East,10,1022,6.4,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T14:00:00Z,9,5,76,9.3,NA,East,10,1022,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-26T14:30:00Z,8,4,76,13,NA,East,10,1021,5.8,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-26T15:00:00Z,8,3,64,7.2,NA,SE,10,1022,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-26T15:00:00Z,9,5,76,14.8,NA,East,10,1021,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-26T15:30:00Z,9,5,76,14.8,NA,East,10,1021,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-26T16:00:00Z,9,6,82,9.3,NA,South,10,1021,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-26T16:30:00Z,7,5,87,9.3,NA,South,10,1021,5.2,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-26T17:00:00Z,6,4,87,3.7,NA,ENE,10,1021,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-26T17:30:00Z,6,6,100,9.3,NA,ENE,8,1022,4,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-26T18:00:00Z,5,2,74,7.2,NA,SSE,20,1023,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-26T18:00:00Z,5,4,93,11.1,NA,East,7,1021,2.5,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-26T18:30:00Z,5,4,93,7.4,NA,East,8,1022,3.3,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-26T19:00:00Z,6,5,93,7.4,NA,East,8,1022,4.5,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-26T19:30:00Z,2,2,100,0,NA,North,6,1022,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-26T20:00:00Z,4,3,93,7.4,NA,West,7,1022,2.1,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-26T20:30:00Z,1,1,100,3.7,NA,Variable,NA,1022,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-26T21:00:00Z,3,2,89,3.6,NA,WSW,20,1024,NA,NA,NA,NA,NA,,0,0,0,0,0,0
2017-02-26T21:00:00Z,1,1,100,1.9,NA,Variable,4,1022,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-26T21:30:00Z,1,1,100,3.7,NA,North,3,1021,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-26T22:00:00Z,1,1,100,3.7,NA,Variable,NA,1021,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-26T22:30:00Z,1,1,100,3.7,NA,Variable,2,1021,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-26T23:00:00Z,0,0,100,1.9,NA,North,1.2,1021,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-26T23:30:00Z,0,0,100,3.7,NA,North,0.4,1021,NA,NA,NA,NA,NA,Light Freezing Fog,1,0,0,0,0,0
2017-02-27T00:00:00Z,1,1,96,0,NA,,10,1023,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-27T00:00:00Z,0,0,100,1.9,NA,Variable,0.6,1021,NA,NA,NA,NA,NA,Light Freezing Fog,1,0,0,0,0,0
2017-02-27T00:30:00Z,-1,-1,100,3.7,NA,South,0.3,1021,NA,NA,NA,NA,NA,Light Freezing Fog,1,0,0,0,0,0
2017-02-27T01:00:00Z,-1,-1,100,0,NA,North,0.3,1021,NA,NA,NA,NA,NA,Light Freezing Fog,1,0,0,0,0,0
2017-02-27T01:30:00Z,-1,-1,100,3.7,NA,East,0.2,1021,NA,NA,NA,NA,NA,Light Freezing Fog,1,0,0,0,0,0
2017-02-27T02:00:00Z,-1,-1,100,5.6,NA,East,0.2,1021,-3,NA,NA,NA,NA,Light Freezing Fog,1,0,0,0,0,0
2017-02-27T02:30:00Z,-1,-1,100,5.6,NA,SE,0.4,1021,-3,NA,NA,NA,NA,Light Freezing Fog,1,0,0,0,0,0
2017-02-27T03:00:00Z,1,1,96,3.6,NA,SE,10,1023,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-27T03:00:00Z,0,0,100,7.4,NA,SE,0.5,1021,-2.5,NA,NA,NA,NA,Light Freezing Fog,1,0,0,0,0,0
2017-02-27T03:30:00Z,0,0,100,7.4,NA,ESE,1.6,1021,-2.5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-27T04:00:00Z,0,0,100,7.4,NA,East,2.3,1020,-2.5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-27T04:30:00Z,2,2,100,7.4,NA,ENE,3.5,1020,-0.2,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-27T05:00:00Z,1,0,93,7.4,NA,East,2.7,1021,-1.4,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-27T05:30:00Z,1,1,100,5.6,NA,East,1.1,1021,-0.7,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-27T06:00:00Z,3,2,92,0,NA,,5,1023,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-27T06:00:00Z,1,1,100,3.7,NA,East,0.6,1021,NA,NA,NA,NA,NA,Fog,1,0,0,0,0,0
2017-02-27T06:30:00Z,1,1,100,1.9,NA,Variable,0.5,1021,NA,NA,NA,NA,NA,Fog,1,0,0,0,0,0
2017-02-27T07:00:00Z,2,2,100,5.6,NA,ESE,0.4,1021,0.5,NA,NA,NA,NA,Fog,1,0,0,0,0,0
2017-02-27T07:30:00Z,3,3,100,5.6,NA,SSE,0.4,1021,1.6,NA,NA,NA,NA,Fog,1,0,0,0,0,0
2017-02-27T08:00:00Z,4,4,100,5.6,NA,SE,0.8,1021,2.8,NA,NA,NA,NA,Fog,1,0,0,0,0,0
2017-02-27T08:30:00Z,5,5,100,3.7,NA,Variable,1.6,1021,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-27T09:00:00Z,4,4,91,0,NA,,5,1023,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-27T09:00:00Z,5,5,100,5.6,NA,ENE,NA,1020,3.9,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-27T09:30:00Z,5,5,100,1.9,NA,Variable,2.6,1020,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-27T10:00:00Z,6,6,100,1.9,NA,Variable,2.7,1020,NA,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-27T10:30:00Z,6,6,100,5.6,NA,WNW,2.5,1020,5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-02-27T11:00:00Z,8,6,87,5.6,NA,North,NA,1019,7.3,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-27T11:30:00Z,9,7,87,3.7,NA,Variable,5,1019,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-27T12:00:00Z,9,4,60,7.2,NA,NE,10,1019,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-27T12:00:00Z,10,7,82,3.7,NA,Variable,5,1018,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-27T13:00:00Z,14,9,72,7.4,NA,ENE,7,1017,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-27T13:30:00Z,14,7,63,7.4,NA,East,7,1017,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-27T14:00:00Z,14,7,63,7.4,NA,East,10,1017,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-27T14:30:00Z,13,6,63,5.6,NA,ESE,10,1016,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-27T15:00:00Z,14,7,49,0,NA,,15,1017,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-27T15:00:00Z,14,7,63,5.6,NA,ESE,8,1016,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-27T15:30:00Z,14,7,63,7.4,NA,East,8,1016,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-27T16:00:00Z,13,8,72,7.4,NA,ENE,8,1016,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T16:30:00Z,11,8,82,9.3,NA,East,8,1016,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T17:00:00Z,11,8,82,9.3,NA,ESE,8,1016,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T17:30:00Z,10,8,87,9.3,NA,SE,7,1016,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T18:00:00Z,10,2,49,7.2,NA,SE,15,1018,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-27T18:00:00Z,8,7,93,7.4,NA,East,6,1017,6.8,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T18:30:00Z,9,7,87,5.6,NA,ESE,6,1017,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T19:00:00Z,9,6,82,11.1,NA,ESE,8,1017,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T19:30:00Z,9,6,82,11.1,NA,SE,8,1017,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T20:00:00Z,9,7,87,11.1,NA,ESE,8,1017,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T20:30:00Z,8,6,87,11.1,NA,SE,8,1017,6.1,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T21:00:00Z,9,4,60,0,NA,,15,1019,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-02-27T21:00:00Z,9,7,87,9.3,NA,ESE,NA,1017,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-27T21:30:00Z,7,7,100,11.1,NA,East,NA,1017,4.9,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-27T22:00:00Z,8,7,93,9.3,NA,East,NA,1017,6.4,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-27T22:30:00Z,8,7,93,3.7,NA,Variable,NA,1017,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-27T23:00:00Z,8,7,93,5.6,NA,ESE,8,1016,7.3,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-27T23:30:00Z,8,6,87,3.7,NA,Variable,8,1016,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-28T00:00:00Z,6,4,89,0,NA,,15,1020,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-28T00:00:00Z,6,6,100,5.6,NA,ESE,8,1016,5,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-28T00:30:00Z,7,6,93,7.4,NA,SE,8,1016,5.7,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-28T01:00:00Z,6,6,100,5.6,NA,SE,8,1016,5,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-28T01:30:00Z,6,6,100,9.3,NA,SSE,7,1016,4,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-28T02:00:00Z,4,4,100,11.1,NA,ESE,6,1016,1.2,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-28T02:30:00Z,3,2,93,1.9,NA,Variable,NA,1016,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-28T03:00:00Z,4,4,96,0,NA,,10,1019,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-28T03:00:00Z,3,3,100,3.7,NA,Variable,5,1016,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-28T03:30:00Z,4,4,100,5.6,NA,ENE,5,1016,2.8,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-28T04:00:00Z,1,1,100,1.9,NA,West,3.5,1016,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-28T04:30:00Z,1,1,100,1.9,NA,Variable,3,1016,NA,NA,NA,NA,NA,Mist,0,0,0,0,0,0
2017-02-28T05:00:00Z,1,1,100,3.7,NA,WNW,2.3,1016,NA,NA,NA,NA,NA,Partly Cloudy,1,0,0,0,0,0
2017-02-28T05:30:00Z,0,0,100,1.9,NA,Variable,1.8,1016,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-28T06:00:00Z,4,3,88,0,NA,,12,1018,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-28T06:00:00Z,4,3,93,1.9,NA,NW,1.8,1016,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-28T06:30:00Z,5,5,100,1.9,NA,Variable,2.2,1017,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-28T07:00:00Z,8,7,93,0,NA,North,3,1017,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-28T07:30:00Z,9,6,82,1.9,NA,Variable,4,1017,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-28T08:00:00Z,10,7,82,5.6,NA,ESE,6,1016,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-02-28T08:30:00Z,12,9,82,5.6,NA,Variable,8,1016,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-28T09:00:00Z,11,-2,30,3.6,NA,East,10,1016,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-02-28T09:00:00Z,10,6,76,5.6,NA,ESE,8,1016,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-02-28T09:30:00Z,14,9,72,5.6,NA,ESE,NA,1016,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-28T10:00:00Z,13,7,67,9.3,NA,East,NA,1015,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-02-28T10:30:00Z,15,8,63,7.4,NA,ESE,NA,1015,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
